id,title,revenue,vote_average,imdb_id,original_title,overview,popularity,poster_path,genres,keywords
1280426,Azzamine,0,6.0,tt32237535,Azzamine,"Jasmine, who is tomboyish and lazy, is matched through an arranged marriage with a religious man who brings tranquility through his behavior and words named Azzam. Jasmine asks Azzam to step back and start avoiding her because she feels unworthy, but Azzam's gentleness makes her melt and linger in Jasmine's mind. In addition, she already has a boyfriend who has been in a relationship for four years named Deka. Jasmine must decide where her heart will anchor.",4.283,/czlUZg9jwsBYJ8BFUAPlOiviwN6.jpg,"Drama, Romance","based on novel or book, marriage, love, couple, religious, feel good"
1263112,Kang Mak (From Pee Mak),0,6.5,tt31109457,Kang Mak (From Pee Mak),"A young soldier returned from the battlefield with his fellow comrades. He reunited with his wife, who turned out to be a wandering spirit.",4.246,/h2k58PFM2dQsHXNxb2D471r3BJp.jpg,"Comedy, Horror, Romance, War","baby, joke, haunting, love, remake, battlefield, soldier, demon, commando, couple, military, ghost, haunted, terror"
92591,Bernie,9206470,6.6,tt1704573,Bernie,"In small-town Texas, affable and popular mortician Bernie Tiede strikes up a friendship with Marjorie Nugent, a wealthy widow well known for her sour attitude. When she becomes controlling and abusive, Bernie goes to great lengths to remove himself from her grasp.",3.64,/rW5CetooG545jpkPNpD4FjFAXfe.jpg,"Comedy, Crime, Drama","texas, dark comedy, based on true story, carthage, stockbroker, prison visit, missing person, funeral director, funeral home, embezzlement, hidden corpse, estranged family member, jury trial, hick, confession of crime, duringcreditsstinger, 1990s, based on magazine, newspaper or article"
26405,Wake in Fright,50394,7.3,tt0067541,Wake in Fright,"A schoolteacher, stuck in a teaching post in an arid backwater, stops off in a mining town on his way home for Christmas. Discovering a local gambling craze that may grant him the money to move back to Sydney for good, he embarks on a five-day nightmarish odyssey of drinking, gambling, and hunting.",3.637,/cIzWTls4jOzZHL1WzFZY3epPlnG.jpg,"Drama, Thriller","australia, based on novel or book, gambling, beer, teacher, mining town, outback, hunt, drunkenness, australian outback, christmas, kangaroo, coin toss, independent film"
682587,The Alpinist,1218734,7.622,tt11790780,The Alpinist,"Marc-André Leclerc, an exceptional climber, has made solo his religion and ice his homeland. When filmmaker Peter Mortimer begins his film, he places his camera at the base of a British Columbia cliff and waits patiently for the star climber to come down to answer his questions. Marc André, a little uncomfortable, prefers to return to the depths of the forest where he lives in a tent with his girlfriend Brette Harrington. In the heart of winter, Peter films vertiginous solos on fragile ice. He tries to make appointments with the climber who is never there and does not seem really concerned by this camera pointed at him ""For me, it would not be a solo if there was someone else"" . Marc-André is thus, the ""pure light"" of the mountaineers of his time, which marvel Barry Blanchard, Alex Honnold or Reinhold Messner, interviewed in the film. An event film for an extraordinary character.",3.648,/tYbSGAVbyACEExptLu63CxCGm4O.jpg,Documentary,"mountain, biography, climbing, patagonia, argentina, mountain climbing, mountaineering, british columbia, alpine climbing, escalade, solo climbing, mountain pioneer"
1026880,Irena's Vow,0,7.5,tt19869662,Irena's Vow,"19 year old Irena Gut is promoted to housekeeper in the home of a highly respected Nazi officer in Poland when she finds out that the Jewish ghetto is about to be liquidated. Determined to help twelve Jewish workers, she decides to shelter them in the safest place she can think of – the basement of the German Major's house. Over the next eight months, Irena uses her wit, humour and immense courage to hide her friends as long as possible.",2.539,/lN6iCgTgpNlylelUctrA29wJx4W.jpg,"War, Drama","world war ii, based on true story, nsdap (nazi party), 1940s"
25941,Harry Brown,10329747,6.816,tt1289406,Harry Brown,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,3.636,/lk9qVzvPHuL2vX9ixNut9n0KfYD.jpg,"Thriller, Crime, Drama, Action","investigation, self-defense, riot, murder, vigilante, drug dealing, hospital, widower, loner, subway tunnel, army veteran, vigilante justice"
977506,The Crime Is Mine,10436638,6.447,tt20330434,Mon crime,"In 1930s Paris, Madeleine, a pretty, young, penniless, and talentless actress, is accused of murdering a famous producer. Helped by her best friend, Pauline, a young, unemployed lawyer, she is acquitted on the grounds of self-defense. A new life of fame and success begins, until the truth comes out.",4.223,/hcvhE2JWsidOxHL7yXk3MXs4vyt.jpg,"Crime, Comedy, Mystery, Drama","paris, france, murder mystery, 1930s, comedy thriller"
1414157,Reality Bites: A Hannah Swensen Mystery,0,8.3,tt35304909,Reality Bites: A Hannah Swensen Mystery,"Hannah's favorite reality show takes over The Cookie Jar. When the producer is found dead, Hannah and Norman team up to track down the killer. Chad invites Hannah to court.",2.531,/yf5VehJTvUh0mIcKVv0mTSWhCkk.jpg,"Mystery, Drama, TV Movie",
1067485,Sebastian,0,6.3,tt30317033,Sebastian,"Max is a 25-year-old freelance writer and aspiring novelist who seems well on his way to success in London’s cultural spheres. Yet by night, he finds a different kind of exhilaration as a sex worker with the pseudonym Sebastian, meeting men via an escorting platform. Max uses his experiences as Sebastian to fuel his stories and the worthy debut novel that he has been longing to write, finally seems within reach.",2.468,/22JTGme2MLETmvhHQdiKP78S5Qf.jpg,Drama,"london, england, prostitute, double life, identity, literature, coming of age, sexual violence, male prostitution, writer, alias, older man younger man relationship, aspiring writer, sex worker, novel, gay theme, age-gap relationship, gay sex"
1093994,One Ranger,0,6.317,tt23037488,One Ranger,A Texas Ranger is recruited by British Intelligence to track down a dangerous terrorist and stop him from attacking London.,3.686,/puffdkze3GZmQHu2Hy8t1XdOYtM.jpg,"Action, Thriller",
20620,Seconds,1750000,7.3,tt0060955,Seconds,An unhappy middle-aged banker agrees to a procedure that will fake his death and give him a completely new look and identity; one that comes with its own price.,3.617,/5G3q3OvulFTnFdiouaZdD8wjtIc.jpg,"Science Fiction, Drama, Thriller, Horror",plastic surgery
653910,Nightlife,10349294,6.2,tt10358022,Nightlife,"Milo works as a bartender in Berlin and one night gets to know his dream woman Sunny through a series of coincidences. The two meet for a date, but the perfect romantic evening so far.",4.101,/g2VSMJnixa53UreCI7Ol8iZsj8X.jpg,"Comedy, Romance",
29437,Rabid,0,6.4,tt0076590,Rabid,"After undergoing radical surgery for injuries from a motorcycle accident, a young woman develops a strange phallic growth on her body and a thirst for human blood—the only nourishment that will now sustain her.",4.092,/gIsuIWnvDozlQP4ya6OZEXqDecj.jpg,"Horror, Science Fiction","vampire, martial law, montreal, canada, motorcycle crash, murder, motorcycle, epidemic, surgery, rabies, accident, vampiress (female vampire), disgusted"
1154154,Love in the Big City,6229165,7.7,tt33022813,대도시의 사랑법,Free-spirit Jae-hee and closeted Heung-soo deeply connect over being misfits and begin living together. The pair ceaselessly rely on each other as they navigate the complexities of love and romance in the big city of Seoul.,2.45,/oBsnMMFoELfqQ445Uvr2oWxm6mT.jpg,"Romance, Drama","based on novel or book, roommates, lgbt, gay romance, gay theme, itaewon, boys' love (bl)"
549,Basquiat,3022292,6.626,tt0115632,Basquiat,"The brief life of Jean Michel Basquiat, a world renowned New York street artist struggling with fame, drugs and his identity.",3.86,/hNjjGGnHrLILwFiEwGESWD6QRCy.jpg,"Drama, History","new york city, friendship, new love, homeless person, drug abuse, vernissage, drug addiction, overdose, artist, graffiti, street art, exhibit, biography, street artist, drugs, celebration, price of fame, eccentric artist, 1980s, art documentary"
1047016,The Commander,0,6.949,tt23573936,Comandante,"One dark night during the early phases of WWII, the Italian Royal Navy submarine Cappellini sinks an armed merchant ship sailing with lights out. At that moment, its commander Salvatore Todaro makes a decision that was destined to go down in history: to save the 26 shipwrecked Belgians who otherwise would have drowned in the middle of the Atlantic Ocean and disembark them at the nearest safe harbor. To make room for them on board his submarine, he is forced to navigate on the surface of the water for three days, visible to the enemy forces and endangering his life and that of his men.",4.064,/yyTsyp5EwmLQTIU38nFKo4fEx46.jpg,"War, History, Drama","navy, submarine, world war ii, 1940s"
823598,The Goldfinger,6136329,6.1,tt14099796,金手指,"In 1970s Hong Kong, the Independent Commission Against Corruption (ICAC) was formed to bring down the corruption syndicate led by British government officials. One of its top investigators is Senior Investigator Lau Kai-Yuen, who brought down countless corrupted officials. Just as he thought stability and prosperity are within reach, a new era of greed and riches takes him into a new battlefield of corruption.",4.055,/53lyXVLL83dC9AYrpEXfB7Xe34j.jpg,"Crime, Drama",
1214539,Soundtrack to a Coup d'Etat,311457,7.545,tt14452174,Soundtrack to a Coup d'Etat,"Jazz and decolonization are intertwined in a powerful narrative that recounts one of the tensest episodes of the Cold War.  In 1960, the UN became the stage for a political earthquake as the struggle for independence in the Congo put the world on high alert. The newly independent nation faced its first coup d'état, orchestrated by Western forces and Belgium, which were reluctant to relinquish control over their resource-rich former colony. The US tried to divert attention by sending jazz ambassador Louis Armstrong to the African continent.  In 1961, Congolese leader Patrice Lumumba was brutally assassinated, silencing a key voice in the fight against colonialism; his death was facilitated by Belgian and CIA operatives. Musicians Abbey Lincoln and Max Roach took action, denouncing imperialism and structural racism. Soviet Premier Nikita Khrushchev intensified his criticism of the US, highlighting the racial barriers that characterized American society.",4.045,/eZOB9UurVQjpdIp72L49pyd3anw.jpg,"Documentary, History","central intelligence agency (cia), war crimes, cold war, congo, coup d'etat, belgium, fidel castro, genocide, united nations, american embassy, u.s. embassy, 1960s, ex-cia agent, katanga conflict, malcom x, democratic republic of the congo, eisenhower, belgian air force, dag hammarskjöld, cia agent, u.n. secretary general, congo war, patrice lumumba, cia officer, max roach, cia crimes, cia war crimes, usa war crimes, belgian war crimes, nato war crimes, operation gladio, nikita khrushchev, abbey lincoln, cia operatives, louis armstrong, patrice lumumba is brutally assassinated, patrice lumumba brutal assassination, cia brutal assassination, cia brutal murders, belgian brutal murders, general mobutu, joseph-désiré mobutu, mobutu war crimes, mobutu's bandits, brutally tortured their prisoners, journalists bought executions, nato operation, nato involvement, eisenhower war crimes, moïse tshombe, moïse tshombe war crimes, katanga mine, american ambassador, american ambassador involved, american embassy involved, belgian colonizers, american and belgian colonizers, american colonizers, ussr presents resolution to end colonialism, resolution to end colonialism, death to colonial slavery, u.n. general assembly, declaration against colonialism, declaration on the granting of independence to colonial countries and peoples, general assembly resolution 1514, dag hammarskjöld murder, u.n. resolution 929, u.n. only observes, costs $2 billion per month, maurice mpolo, joseph okito, belgian military, paramilitary personnel and mercenaries not with the un, foreign military, andree blouin, in koli jean bofane, allen dulles, allen dulles cia director, cia a crime syndicate, south african mercenary"
11479,"Little Indian, Big City",0,6.0,tt0111543,Un Indien dans la ville,"Stephen, an international trader, tracks down his ex-wife Patricia in some Amazonian backwater. He needs her consent to a divorce so that he can marry Charlotte. Unfortunately, he discovers a son he didn’t know he had – Mimi-Siku. The young jungle boy yearns to see Paris so Stephen reluctantly agrees to take him back home with him for a few days. How will Mimi-Siku react to life in the great metropolis?",4.04,/nUFHWv42GRJcjLTQa5IYBEuVzmK.jpg,"Adventure, Drama, Family, Comedy","paris, france, parent child relationship, amazon rainforest, jungle, bow and arrow, ex-wife"
1113583,"Oh, Canada",39856,6.2,tt29994753,"Oh, Canada","Famed Canadian-American leftist documentary filmmaker Leonard Fife was one of sixty thousand draft evaders and deserters who fled to Canada to avoid serving in Vietnam. Now in his late seventies, Fife is dying of cancer in Montreal and has agreed to a final interview in which he is determined to bare all his secrets at last, to demythologize his mythologized life.",2.42,/hKDR5AYXRTPb751oc7xK2Ay3PH0.jpg,Drama,"vietnam war, infidelity, regret, husband wife relationship, based on novel or book, montreal, canada, flashback, cancer, memory, miscarriage, guilt, death, 1960s, abandonment, portrait of an artist, richmond, virginia, old age, filmmaker, documentarian"
928202,The Tasting,0,6.028,tt14504294,La Dégustation,"Hortense has a big heart and no one to share it with except her cat, her embittered mom, and a group of homeless people for whom she prepares a gourmet dinner at the local church every week. While buying a nice bottle of wine, Hortense meets Jacques, a fifty-something, grumpy local cellarman. Eager to see him again, she attends a chaotic wine tasting in Jacques’ shop - meeting his best friend who clumsily tries to seduce her, and his new apprentice who turns out to have a rare gift for tasting as well as an unfiltered honesty. As Hortense and Jacques grow closer and closer, their past begins to catch up to them.",4.033,/7a2kxKAqQmnxZCTuqGatYrD3SUD.jpg,"Comedy, Romance",
1279229,The Man Who Could Not Remain Silent,0,6.2,tt20519854,Čovjek koji nije mogao šutjeti,"The film follows a passenger train traveling from Belgrade in Serbia to Bar in Montenegro. The train is stopped by armed Serbian paramilitary forces at a small station in Štrpci in Bosnia and Herzegovina. Having received a tip off that there are Muslim passengers on the train, they found 19 of them, took them off the train, and executed them shortly after the train departed. About 500 passengers witnessed the event, but no one dared to stand up to them, except for one man, a retired military officer Tomo Buzov, on his way to visit his son.",2.761,/lAJ99Gg9wxci967WdsCXTn4JWsQ.jpg,"Drama, History",
1079310,Holy Cow,0,7.1,tt32086034,Vingt dieux,"Totone and his band of friends, local barflies, spend most of their summer scouring the Jura dances. Following the sudden death of his cheese-making father, Totone suddenly finds himself responsible for his 7-year-old sister, and must find a way to earn a living. With his friends, he sets out to make the best Comté cheese, one that will win him the gold medal at the agricultural competition and 30,000 euros.",3.871,/k4LIwOO1GvvHcJOHXsynZsQrNYe.jpg,"Drama, Comedy","coming of age, comedy"
950075,Sookshmadarshini,0,7.6,tt32495687,സൂക്ഷ്മദര്‍ശിനി,"Manuel returns with his mother to their former home in a middle-class neighbourhood. Suspicious of his intentions, Priyadarshini and her friends begin gathering clues, convinced he may be hiding something sinister.",4.028,/rOZt5FVZC51keFRRUSzWGE5y1Rt.jpg,"Mystery, Thriller, Comedy",dark comedy
32068,The Scalphunters,0,6.363,tt0063557,The Scalphunters,"Forced to trade his valuable furs for a well-educated escaped slave, a rugged trapper vows to recover the pelts from the Indians and later the renegades that killed them.",4.025,/m82aMr1Pcqt5t0cpSCwq5REdajY.jpg,"Comedy, Western","slavery, scalp, native american, fur trapping, escaped slave"
646265,They Shot the Piano Player,336593,6.7,tt11242654,They Shot the Piano Player,"New York, 2010. Jeff Harris, a music journalist, sets out to uncover the truth about Francisco Tenório Júnior, a young Brazilian samba-jazz pianist who disappeared in Buenos Aires on March 18, 1976.",4.022,/m91id99MIA0iHxFIO6WBLXmJHrk.jpg,"Animation, Drama, History","jazz, musician, jazz singer or musician, based on true story, based on comic, missing person, adult animation, independent film"
788045,My Best Friend Anne Frank,0,6.8,tt10360772,Mijn beste vriendin Anne Frank,"Based on the real-life friendship between Anne Frank and Hannah Goslar, from Nazi-occupied Amsterdam to their harrowing reunion in a concentration camp.",3.618,/6codIHEKVYwbQ9Ey6CNoqWA9yxD.jpg,"History, War, Drama","world war ii, anne frank, based on true story"
970948,What Happens Later,3370345,4.9,tt19890316,What Happens Later,"Two ex-lovers get snowed in at a regional airport overnight. Indefinitely delayed, Willa, a magical thinker, and Bill, a catastrophic one, find themselves just as attracted to and annoyed by one another as they did decades earlier. But as they unpack the riddle of their mutual past and compare their lives to the dreams they once shared, they begin to wonder if their reunion is mere coincidence, or something more enchanted.",2.412,/oSAdS03j8zbjv35gKdjrIL5snw1.jpg,"Romance, Comedy","ex-lover, romcom, woman director"
1434053,Girl Meets Boy,0,6.0,tt33267836,Chica conoce a chico,"After Lucía and Jorge break up, she starts dating a friend, and he starts dating an old crush. But will they find their happy ending?",2.652,/zDpMUFx4x2smqkQTEs8k6udXn1I.jpg,"Comedy, Romance",
9300,Orlando,5377643,6.9,tt0107756,Orlando,"England, 1600. Queen Elizabeth I promises Orlando, a young nobleman obsessed with poetry, that she will grant him land and fortune if he agrees to satisfy a very particular request.",3.59,/otSCGdKzEeVgbfNl0YslOpRZHgk.jpg,"Drama, Fantasy","london, england, based on novel or book, queen elizabeth i, breaking the fourth wall, androgyny, woman director, nobleman, women's rights, ottoman empire"
1436295,A Devilish Taste,62,8.0,,A Devilish Taste,A young ingenue moves to Pittsburgh and befriends an acclaimed soup chef. But he soon realizes - everything is not as it seems!,3.929,/u6AM1TzPhyooU4AnInXpO5vHv2X.jpg,"Horror, Comedy",
1436097,Speciale Ulisse - La Sicilia di Montalbano,0,10.0,,Speciale Ulisse - La Sicilia di Montalbano,"Alberto Angela celebrates the centenary of Andrea Camilleri's birth with a trip to the places of Inspector Montalbano, including Scicli, Ragusa and the Valley of the Temples, meeting the cast of the series and paying homage to the writer.",3.471,/sz05sq0LQQu3rzrgP7TAhPIc4YA.jpg,Documentary,
1265517,You Shall Not Sleep Tonight,0,6.8,tt31717063,You Shall Not Sleep Tonight,"A boy is haunted by terrifying nightmares where a monster lurks inside the closet. To his relief, his father appears in the middle of the night helping him to face his fears. But the boy will begin to question the true nature of these apparitions, having to face the truth about his father's destiny and the evil force that threatens to consume him.",2.357,/3FbjpuKjtE03DNEuoImle42fQxA.jpg,"Horror, Thriller",
642538,Inu-Oh,897000,7.3,tt10540510,犬王,A cursed dancer and a blind musician — both ostracized by society — become business partners and inseparable friends as their larger-than-life concerts propel them to stardom in 14th century Japan.,3.918,/o2J2zS1SwJdAflgtsdiuofn03kd.jpg,"Animation, Drama, Music, Fantasy, History","japan, based on novel or book, musical, period drama, historical, anime, classic cartoon, heike story, muromachi period"
20043,Royal Space Force - The Wings of Honneamise,0,6.9,tt0093207,王立宇宙軍 オネアミスの翼,"On a future Earth, war between the Kingdom of Honneamise and its rival, The Republic, is inevitable. As evolving technology creates new ways to wage war, a small group seeks to propel mankind into space in their world’s first spaceflight program. For astronaut candidate Shirotsugh Lhadatt, it’s a personal odyssey as he grows from an aimless young man into a leader willing to put everything on the line in order to move the human race forward and away from the brink of Armageddon.",3.588,/h5naABij9ghj6CLcpBYBkxMGYGX.jpg,"Animation, Science Fiction","space, parallel world, alternative reality, anime"
32042,Night Moves,0,6.6,tt0073453,Night Moves,"Private detective and former football player Harry Moseby gets hired on to what seems a standard missing person case, as a former Hollywood actress whose only major roles came thanks to being married to a studio mogul wants Moseby to find and return her daughter. Harry travels to Florida to find her, but he begins to see a connection between the runaway girl, the world of Hollywood stuntmen, and a suspicious mechanic when an unsolved murder comes to light.",3.916,/j3zMCyvhGlpw31BAWLVMEZNPfOX.jpg,"Crime, Mystery, Drama, Thriller","chess, dolphin, florida keys, stuntman, scuba diving, divorce, private detective, movie set, glass bottom boat, missing daughter, neo-noir"
52109,Love Streams,0,7.2,tt0087644,Love Streams,"Two closely-bound, emotionally wounded siblings reunite after years apart.",3.587,/ik9iQolv2LaGOBU3GNAfmd3MrP8.jpg,Drama,"sibling relationship, based on play or musical, writer, las vegas, divorce, alcoholic"
543,Blackmail,0,6.6,tt0019702,Blackmail,"London, 1929. Frank Webber, a very busy Scotland Yard detective, seems to be more interested in his work than in Alice White, his girlfriend. Feeling herself ignored, Alice agrees to go out with an elegant and well-mannered artist who invites her to visit his fancy apartment.",3.586,/7ioNEKouUkkWyv5tUDwVUd7BDRR.jpg,"Drama, Thriller, Crime","london, england, blackmail, scotland yard, based on play or musical, black and white, boyfriend girlfriend relationship"
676696,Sirocco and the Kingdom of Winds,956832,7.9,tt12015692,Sirocco et le Royaume des courants d’air,"Agnès, Juliette and Carmen's neighbour, writes children's storybooks that take place in a fantasy world, The Kingdom of the Winds. The intrepid sisters discover a passageway between their world and this extraordinary universe. Once on the other side the girls take on the appearance of cats, and discover Sirocco, a terrifying character who can control the wind.",2.339,/odres4BzAB0Y6k9xU5VhuXWV3Ol.jpg,"Adventure, Animation, Family, Fantasy","wind, secret passage"
89623,"Leafie, a Hen Into the Wild",13131714,7.831,tt1971466,마당을 나온 암탉,"Based on a bestselling preteen novel of the same title that has sold more than 1 million copies in Korea, “Leafie, A Hen into the Wild” is about a laying hen named Leafie who is destined to live the “same old” repetitive life confined on the chicken farm.  Her fate changes when she escapes from the chicken farm and hatches a duck egg. With the duckling (who believes Leafie to be his mother), sets off on a journey into the wild with her new son to find her freedom.",3.899,/8EC4MNOe8TTx4JS8MncXPTj0eWC.jpg,"Animation, Family, Adventure, Drama","based on novel or book, anthropomorphism, animals, macabre, angry, kodomo, dramatic, admiring, adoring, amused"
610251,Harbin,31399844,8.2,tt23630030,하얼빈,"In 1909, several years after Korea is forced into becoming a Japanese colony, freedom fighters plot the daring assassination of Japan’s prime minister during their quest for independence.",3.898,/oNA9eRaFCLlFKRZlzYEldPZlFpg.jpg,"Action, Thriller, History, War","espionage, spy, independence movement, biography, based on true story, korean resistance, 1900s, korean history, japanese occupation of korea, 20th century, period piece, harbin, china, based on real person"
1098378,Your Monster,0,6.6,tt22741760,Your Monster,"After her life falls apart, soft-spoken actress Laura Franco finds her voice again when she meets a terrifying, yet weirdly charming, monster living in her closet.",3.894,/nHlHRntqfDM0ORsfgPL28u4GiTT.jpg,"Romance, Comedy, Horror","musical, cancer, horror comedy, based on short, hilarious, romantic"
1233208,Santosh,1097812,7.129,tt30444418,संतोष,"A government scheme sees newly widowed Santosh inherit her husband’s job as a police constable in the rural badlands of Northern India. When a low-caste girl is found raped and murdered, she is pulled into the investigation under the wing of charismatic feminist inspector Sharma.",3.886,/c4LdJKjE7Du2ofKsyDrmwZs9u5m.jpg,"Crime, Drama, Thriller","widow, female protagonist, police officer, biting, female police officer, bollywood, innocent murder"
20932,Father Frost,0,6.3,tt0058374,Морозко,"A fairy tale about a conceited young man and a young woman with a tyrannical step-mother, who must overcome magical trials in order to be together.",3.582,/bHZyAtkMFeJXpUYV9pcOofzQ1I6.jpg,"Family, Fantasy, Comedy, Romance","jealousy, parent child relationship, magic, winter, fairy tale, stepmother, love, money, old man, wedding, lesson, true love, housework, poor woman, ruscico"
5698,The Great Train Robbery,0,7.011,tt0000439,The Great Train Robbery,"After the train station clerk is assaulted and left bound and gagged, then the departing train and its passengers robbed, a posse goes in hot pursuit of the fleeing bandits.",3.582,/vEYr1sJR1dOFGXwXawpBN6hDRGF.jpg,"Western, Crime, Action, Adventure","robbery, robber, dynamite, hold-up robbery, outlaw, railroad, bandit, silent film, train robbery, posse, short film"
736720,Handsome Guys,14439610,6.6,tt32475217,핸섬가이즈,"Self-proclaimed tough guy Jae-pil and sexy guy Sang-gu leave an unforgettable first impression on their moving day. Despite becoming special surveillance targets for Police Chief Choi and Officer Nam, they are simply happy to start anew in their European-style dream house. However, happiness is short-lived as they are inadvertently mistaken for kidnappers while trying to rescue Mina, who almost drowns. Meanwhile, uninvited guests looking for Mina start appearing, and an ancient spirit sealed in the basement awakens, surrounding the house with dark energy.",3.863,/5yUPKpy6ijvEBI5b6L0kJC30NHm.jpg,"Comedy, Horror","remake, buddy comedy, horror comedy, horror remake"
26596,Johnny Guitar,0,7.4,tt0047136,Johnny Guitar,"On the outskirts of town, the hard-nosed Vienna owns a saloon frequented by the undesirables of the region, including Dancin' Kid and his gang. Another patron of Vienna's establishment is Johnny Guitar, a former gunslinger and her lover. When a heist is pulled in town that results in a man's death, Emma Small, Vienna's rival, rallies the townsfolk to take revenge on Vienna's saloon – even without proof of her wrongdoing.",3.851,/bap37yOCwcR9x4YDsNUaSo9nIp9.jpg,"Western, Drama, Romance","saloon, saloon owner"
45698,The Hourglass Sanatorium,0,7.6,tt0070628,Sanatorium pod klepsydrą,"Josef visits a dilapidated Sanatorium to see his father. Josef undertakes a strange journey through the many rooms of the sanatorium, each which conjures worlds composed of his memories, dreams and nightmares.",3.578,/wV6LsDuRHPGbQqRsaAAu3xHgflW.jpg,Fantasy,"nightmare, daydream, strange, dreamlike, weird"
1437098,The Great Southern Country,0,10.0,,The Great Southern Country,"It was Lachlan Morton’s greatest feat of endurance yet. Last September, Lachy set a new Around Australia Record, riding 14,200-kilometers around his home country in just 30 days, nine hours, and 59 minutes. That’s more than 460 kilometers per day, every day, for a month. Lachy’s brother Gus was there with him for the ride, filming all of his pre-dawn starts, the lonely time trials down outback highways, headwinds, tailwinds, gas station meals, and all of the people who Lachlan met along the way. The Great Southern Country, our film about Lachlan's Around Australia Record, presented by Cannondale and POC, is a story of endurance, how great challenges bring people together. And it is a story about Australia in all of its rugged beauty.",3.928,/4BhxgGW2rOpokBZDepl2fdx94sv.jpg,Documentary,
1436930,House Party,0,10.0,,House Party,A young girl finds out that no one is coming to her party.,5.379,/uiyQeVRO4dwo38Q6jH8nAQF4wt3.jpg,"Romance, Drama",
1436860,Uden at spørge pigerne,0,10.0,,Uden at spørge pigerne,,3.842,/4X1ivNnawYYflgbTXrSkoHdnysy.jpg,Documentary,
1436672,SCH - JVLIVS Tour : Ad Finem,0,8.0,,SCH - JVLIVS Tour : Ad Finem,,3.842,/flw8YjJWpT81KlBQfw92BpRTU23.jpg,Music,
1201210,The Yin Yang Master Zero,0,5.3,tt31235903,陰陽師0,"During the Heian period, Abe no Seimei trains in magic but lacks interest, until a collaboration with Minamoto no Hiromasa arises to solve a strange phenomenon.",3.842,/lnXPR9I0EtLPbnX2slhzxQFFaIp.jpg,"Fantasy, History, Mystery","based on novel or book, exorcism, onmyōji"
660833,Entangled,0,6.655,tt8953768,Entangled,Four brilliant university students are forced to confront themselves in terrifying ways when their Quantum Physics experiment leads to an entangled parallel existence that leaves them questioning who they are and what is real.,3.591,/jMhWb00KXwnYbneENxImQslRzUs.jpg,"Science Fiction, Thriller, Drama","studies, parallel world, quantum physics, thriller, clones"
1263992,Sakaratul Maut,0,7.0,tt30319570,Sakaratul Maut,"At a time when Pak Wiryo found it difficult to die because he had a 'hold', the children of his first wife and second wife were fighting over the inheritance.",2.305,/8JtwXnrWrS9kMX7ejZIHkQ7iwVK.jpg,"Horror, Thriller","wife, grandfather, ghost, accident, haunted, terror"
1001044,Drone,0,5.8,tt28590661,Drone,"Émilie lives in a world of surveillance: her camgirl work; the camera phone lingering on a crush from afar; the headset affording her a drone’s perspective. The same drone that stalks each move she makes, offering inspiration, noting rivals. An unsolicited companion is conspiring with or against her. A financially strapped transplant now living in the Paris suburbs, Émilie is thrust into a high-powered world when she is chosen for a renovation workshop with a prestigious architect. Her classmates come mostly from “filthy rich” backgrounds, like cocky Olivier, who wants Émilie as his conquest. But Émilie has shy eyes only for self-sufficient Mina, whose music builds like a “helicoid.” A drone—unlike any known model—is watching her all along waiting for her next move and paying handily for the privilege.",2.305,/flIYY0q6x5k6XpYSGtZz3hlOoBP.jpg,Drama,"technology, modernity, drone, architecture, surveillance, exhibitionism, voyeurism, virtual, lesbian, suspense, intrusion, technology addiction"
500860,The Mustang,1144575,6.9,tt5952594,The Mustang,"While participating in a rehabilitation program training wild mustangs, a convict at first struggles to connect with the horses and his fellow inmates, but he learns to confront his violent past as he soothes an especially feisty horse.",3.584,/sXQzQcjNAYYosymYPVaXh1nYKaJ.jpg,Drama,"prison, woman director"
1245347,Twinless,0,9.0,tt31322753,Twinless,Two young men meet in a twin bereavement support group and form an unlikely bromance.,2.303,/3eYJiyLvftn0YSTKXHOmHB4ACzH.jpg,Comedy,"male friendship, bereavement, loss of brother, gay theme, boys' love (bl), twin separation"
13637,Sukiyaki Western Django,2725258,6.217,tt0906665,Sukiyaki Western Django,"A nameless gunfighter arrives in a town ripped apart by rival gangs and, though courted by both to join, chooses his own path.",3.828,/6GLjfl1Atsawd5Aq83Qc4fQ9W1T.jpg,"Adventure, Action, Comedy, Western, Thriller","samurai, remake, asian western"
964426,Gold Run,0,6.5,tt18092672,Gulltransporten,"Fredrik isn’t the bravest of men, but now he is faced with a great responsibility and an enormous task - to get the entire Norwegian gold reserve away from the Nazis during the invasion of Norway.",3.827,/6E4LopmCMUXcMLIv7o3jw1xQrgJ.jpg,"War, Action, Adventure, Thriller","world war ii, stealing, gold shipment, stolen gold, nazi invasion"
1008445,The Poet,0,8.3,tt24218224,Пророк. История Александра Пушкина,"Alexander Pushkin is young, brash and adored by high society. He is the star at every ball he attends, his fans revere his poetic talent, and young women dream of winning his attention. However, not even his aristocratic patrons and loyal friends, nor his growing fame can keep him from dueling, getting exiled, and becoming destitute. Only when he meets his true love does he find meaning in life, and his genius develops to make him the legend the world knows today.",2.669,/gEIUx7LqElaUpkywpl1aSyMzwbb.jpg,"Romance, Music","poet, biography, 18th century, 19th century, romantic poet, russian poetry"
